Time,#Frame,Speed_X,Speed_Y,Speed_Z,Speed_Mag,Angular_Speed_X,Angular_Speed_Y,Angular_Speed_Z,Angular_Speed_Mag,Center_of_mass_X,Center_of_mass_Y,Center_of_mass_Z,
09-51-26-582, 4, 0, -2.499995, 0, 2.499995,0, 0, 0, 0, 0, 0, 0
09-51-26-686, 10, 0, -2.499995, 0, 2.499995,0, 0, 0, 0, 0, 0, 0
09-51-26-794, 17, 0, -2.499995, 0, 2.499995,0, 0, 0, 0, 0, 0, 0
09-51-26-905, 24, 0, -2.499995, 0, 2.499995,0, 0, 0, 0, 0, 0, 0
09-51-27-018, 31, 0, -2.499995, 0, 2.499995,0, 0, 0, 0, 0, 0, 0
09-51-27-126, 38, 0, -2.499995, 0, 2.499995,0, 0, 0, 0, 0, 0, 0
09-51-27-235, 45, 0, -2.499995, 0, 2.499995,0, 0, 0, 0, 0, 0, 0
09-51-27-346, 52, 0, -2.499995, 0, 2.499995,0, 0, 0, 0, 0, 0, 0
09-51-27-454, 59, 0, -2.499995, 0, 2.499995,0, 0, 0, 0, 0, 0, 0
09-51-27-577, 65, 0, -2.499995, 0, 2.499995,0, 0, 0, 0, 0, 0, 0
09-51-27-687, 70, 0, -2.499995, 0, 2.499995,0, 0, 0, 0, 0, 0, 0
09-51-27-798, 75, 0, -2.499995, 0, 2.499995,0, 0, 0, 0, 0, 0, 0
09-51-27-907, 80, 0, -2.499995, 0, 2.499995,0, 0, 0, 0, 0, 0, 0
09-51-28-022, 87, 0, -2.499995, 0, 2.499995,0, 0, 0, 0, 0, 0, 0
09-51-28-132, 94, 0, -2.499995, 0, 2.499995,0, 0, 0, 0, 0, 0, 0
09-51-28-238, 102, 0, -2.499995, 0, 2.499995,0, 0, 0, 0, 0, 0, 0
09-51-28-353, 109, 0, -2.499995, 0, 2.499995,0, 0, 0, 0, 0, 0, 0
09-51-28-464, 114, 0, -2.499995, 0, 2.499995,0, 0, 0, 0, 0, 0, 0
09-51-28-577, 119, 0, -2.499995, 0, 2.499995,0, 0, 0, 0, 0, 0, 0
09-51-28-685, 124, 0, -2.499995, 0, 2.499995,0, 0, 0, 0, 0, 0, 0
09-51-28-792, 130, 0, -2.499995, 0, 2.499995,0, 0, 0, 0, 0, 0, 0
09-51-28-895, 138, 0, -2.499995, 0, 2.499995,0, 0, 0, 0, 0, 0, 0
09-51-29-005, 146, 0, -2.499995, 0, 2.499995,0, 0, 0, 0, 0, 0, 0
09-51-29-120, 154, 0, -2.499995, 0, 2.499995,0, 0, 0, 0, 0, 0, 0
09-51-29-230, 159, 0, -2.499995, 0, 2.499995,0, 0, 0, 0, 0, 0, 0
09-51-29-341, 164, 0, -2.499995, 0, 2.499995,0, 0, 0, 0, 0, 0, 0
09-51-29-453, 169, 0, -2.499995, 0, 2.499995,0, 0, 0, 0, 0, 0, 0
09-51-29-565, 174, 0, -2.499995, 0, 2.499995,0, 0, 0, 0, 0, 0, 0
09-51-29-671, 181, 0, -2.499995, 0, 2.499995,0, 0, 0, 0, 0, 0, 0
09-51-29-777, 189, 0, -2.499995, 0, 2.499995,0, 0, 0, 0, 0, 0, 0
09-51-29-880, 197, 0, -2.499995, 0, 2.499995,0, 0, 0, 0, 0, 0, 0
09-51-29-996, 204, 0, -2.499995, 0, 2.499995,0, 0, 0, 0, 0, 0, 0
09-51-30-115, 209, 0, -2.499995, 0, 2.499995,0, 0, 0, 0, 0, 0, 0
